qid,docno,score,rank,orig_score,kg_score,alpha
12,3222,0.12772786915302278,24,0.2815558910369873,0.025175854563713074,0.4
12,2986,0.12424135878682135,25,0.2845285534858703,0.017383228987455368,0.4
12,4841,0.1226556409150362,26,0.3188294768333435,-0.008126916363835335,0.4
12,5471,0.11939055025577545,27,0.2853972315788269,0.00871942937374115,0.4
12,3328,0.1152474645525217,28,0.2727550268173218,0.010242423042654991,0.4
12,2990,0.1142222076654434,29,0.259769856929779,0.017190441489219666,0.4
12,3791,0.11416673520579931,30,0.2905497848987579,-0.0034219645895063877,0.4
12,3209,0.11254540793597699,31,0.2501271367073059,0.020824255421757698,0.4
12,3281,0.11169087029993535,32,0.2798836827278137,-0.00043767131865024567,0.4
12,3625,0.11045932266861201,33,0.2846595048904419,-0.0056741321459412575,0.4
12,4902,0.1102042868733406,34,0.268929123878479,0.0043877288699150085,0.4
12,2994,0.10820443108677864,35,0.269252747297287,0.000838886946439743,0.4
12,4374,0.10811124816536904,36,0.2545747756958008,0.010468896478414536,0.4
12,5104,0.10690360162407161,37,0.2708335518836975,-0.0023830318823456764,0.4
12,3752,0.10663967784494159,38,0.2540611624717712,0.008358688093721867,0.4
12,3001,0.10662431232631207,39,0.250003457069397,0.011038215830922127,0.4
12,4842,0.10653417482972143,40,0.2280128896236419,0.025548364967107773,0.4
12,3608,0.10605160221457481,41,0.259817510843277,0.0035409964621067047,0.4
12,2826,0.10571248084306716,42,0.2755704522132873,-0.00752616673707962,0.4
12,5430,0.10566706201061607,43,0.2601182758808136,0.002699586097151041,0.4
12,3904,0.105244193226099,44,0.2442710101604461,0.012559648603200912,0.4
12,3747,0.10310998735949395,45,0.2492999136447906,0.0056500365026295185,0.4
12,3330,0.10200816337019206,46,0.2602081596851349,-0.0034585008397698402,0.4
12,4893,0.10147480964660642,47,0.2372766882181167,0.010940223932266235,0.4
12,2843,0.09961076723411678,48,0.2395456284284591,0.006320859771221876,0.4
12,4359,0.09942740052938459,49,0.2376640141010284,0.007269658148288727,0.4
12,3210,0.09929573833942411,50,0.276002824306488,-0.01850898563861847,0.4
13,3104,0.4268246293067932,1,0.301472395658493,0.5103927850723267,0.4
13,3102,0.3196727693080902,2,0.2780280411243438,0.34743592143058777,0.4
13,4809,0.3151556432247162,3,0.3192337453365326,0.31243690848350525,0.4
13,4879,0.3098558783531189,4,0.2909142971038818,0.3224835991859436,0.4
13,4420,0.25875272750854494,5,0.284589946269989,0.24152791500091553,0.4
13,3631,0.2272943407297134,6,0.3641198575496673,0.13607732951641083,0.4
13,4102,0.21665742546319963,7,0.3580745756626129,0.12237932533025742,0.4
13,3330,0.21521730422973634,8,0.3634592592716217,0.11638933420181274,0.4
13,4792,0.18798931837081911,9,0.3176509141921997,0.10154825448989868,0.4
13,3625,0.1855364128947258,10,0.4420398473739624,0.014534123241901398,0.4
13,3628,0.18343436121940615,11,0.3533467948436737,0.07015940546989441,0.4
13,3633,0.17654678523540496,12,0.3090075254440307,0.0882396250963211,0.4
13,5413,0.17622339427471162,13,0.3312472701072693,0.07287414371967316,0.4
13,3239,0.17022560238838197,14,0.3238922357559204,0.06778118014335632,0.4
13,3118,0.1666061133146286,15,0.3665432929992676,0.03331466019153595,0.4
13,3632,0.16599968001246454,16,0.4127003848552704,0.0015325434505939484,0.4
13,3108,0.16085724383592603,17,0.3239317834377289,0.05214088410139084,0.4
13,3621,0.15911038182675838,18,0.36031574010849,0.02497347630560398,0.4
13,3241,0.15882174521684644,19,0.3171220421791076,0.05328821390867233,0.4
13,3096,0.15724156200885772,20,0.3610603809356689,0.02136234939098358,0.4
13,5279,0.1541854105889797,21,0.3352904319763183,0.033448729664087296,0.4
13,3534,0.15161226429045202,22,0.3598117530345917,0.012812605127692223,0.4
13,3615,0.1498274065554142,23,0.3563472032546997,0.012147542089223862,0.4
13,5476,0.14936183243989945,24,0.3531109094619751,0.013529114425182343,0.4
13,3146,0.14795186668634416,25,0.3257988691329956,0.029387198388576508,0.4
13,2850,0.14769331738352776,26,0.3324180245399475,0.024543512612581253,0.4
13,3840,0.14677922502160073,27,0.3642125725746155,0.001823659986257553,0.4
13,3063,0.14487890973687173,28,0.3406338393688202,0.014375623315572739,0.4
13,3829,0.1408125840127468,29,0.3511517345905304,0.0005864836275577545,0.4
13,3328,0.13920029476284979,30,0.3034642040729522,0.029691021889448166,0.4
13,4520,0.13881318606436255,31,0.3073756694793701,0.026438197121024132,0.4
13,4321,0.13802886158227923,32,0.2833240032196045,0.04116543382406235,0.4
13,3564,0.13747614920139314,33,0.3199578523635864,0.015821680426597595,0.4
13,5474,0.1363147523254156,34,0.3355321288108825,0.003503168001770973,0.4
13,4592,0.13427245337516067,35,0.3153094053268432,0.013581152074038982,0.4
13,3572,0.12889614310115577,36,0.3111739754676819,0.00737758819013834,0.4
13,3014,0.12885626293718816,37,0.3002954423427582,0.014563476666808128,0.4
13,5050,0.12747119795531034,38,0.3104433715343475,0.005489748902618885,0.4
13,4320,0.12688511963933707,39,0.3058125376701355,0.007600174285471439,0.4
