qid,docno,score,rank
8,3421,0.2915831208229065,78
8,5268,0.2912003993988037,79
8,3730,0.28853049874305725,80
8,5503,0.28852254152297974,81
8,3681,0.28805896639823914,82
8,5350,0.2864874601364136,83
8,3416,0.28539133071899414,84
8,3420,0.28408992290496826,85
8,4244,0.2839869260787964,86
8,3362,0.28334394097328186,87
8,5518,0.2796851396560669,88
8,3129,0.2778460383415222,89
8,3703,0.27735763788223267,90
8,3356,0.275634229183197,91
8,3358,0.2755351960659027,92
8,5348,0.27539002895355225,93
8,4622,0.27530425786972046,94
8,3127,0.27486652135849,95
8,4600,0.2742065191268921,96
8,3631,0.274084210395813,97
8,5355,0.27403050661087036,98
8,3054,0.27295759320259094,99
8,5393,0.2714292109012604,100
9,4332,0.5748260021209717,1
9,3413,0.5473999977111816,2
9,4774,0.5418416261672974,3
9,5021,0.5405058860778809,4
9,5206,0.529775083065033,5
9,3815,0.5132619142532349,6
9,5205,0.5076074004173279,7
9,5207,0.5070576071739197,8
9,3414,0.5028003454208374,9
9,4333,0.4973514676094055,10
9,4339,0.4948590099811554,11
9,4769,0.4844924211502075,12
9,5023,0.4831200838088989,13
9,3652,0.4824991822242737,14
9,5024,0.47721248865127563,15
9,4782,0.47631144523620605,16
9,5210,0.46273988485336304,17
9,5212,0.46068987250328064,18
9,4334,0.4606471359729767,19
9,5028,0.45934128761291504,20
9,5022,0.4585251212120056,21
9,3320,0.45189353823661804,22
9,3317,0.4501439929008484,23
9,4771,0.4462931156158447,24
9,4780,0.4448217749595642,25
9,3417,0.4353083372116089,26
9,4779,0.4345013201236725,27
9,5211,0.43092891573905945,28
9,5214,0.42830023169517517,29
9,3419,0.42165276408195496,30
9,5026,0.4188392758369446,31
9,4770,0.4161503314971924,32
9,3319,0.41281813383102417,33
9,5033,0.41224297881126404,34
9,5213,0.39844003319740295,35
9,4784,0.39714205265045166,36
9,4777,0.3943880796432495,37
9,4772,0.39213383197784424,38
9,3415,0.3909384310245514,39
9,3651,0.3890687823295593,40
9,3416,0.3878685235977173,41
9,5027,0.3839658200740814,42
9,5029,0.38337820768356323,43
9,4338,0.37701570987701416,44
9,3787,0.3734990358352661,45
9,4776,0.37187713384628296,46
9,4335,0.3716878890991211,47
9,3649,0.3690749406814575,48
9,5031,0.363542377948761,49
9,3318,0.3628450632095337,50
9,4783,0.36211225390434265,51
9,5030,0.3613452911376953,52
9,4781,0.3602067828178406,53
9,4521,0.3578904867172241,54
9,3418,0.3509923815727234,55
9,3321,0.33855563402175903,56
9,5208,0.3337673246860504,57
9,4773,0.3337096571922302,58
9,3114,0.32937324047088623,59
9,3859,0.3258523643016815,60
9,3376,0.3250841498374939,61
9,4851,0.3248745799064636,62
9,4144,0.31922492384910583,63
9,5558,0.3162628412246704,64
9,4778,0.31384095549583435,65
9,4336,0.3120253086090088,66
9,3103,0.30968350172042847,67
9,5025,0.30849364399909973,68
9,4545,0.3053252696990967,69
9,5032,0.305208683013916,70
9,3350,0.30444246530532837,71
9,5111,0.30235928297042847,72
9,3129,0.301631897687912,73
9,5244,0.29879021644592285,74
9,4775,0.2967354655265808,75
9,5120,0.2951236367225647,76
9,5209,0.2932681143283844,77
9,5263,0.28592661023139954,78
9,4210,0.2858964204788208,79
9,3054,0.28449034690856934,80
9,5313,0.2810862362384796,81
9,4637,0.27932119369506836,82
9,4552,0.27914464473724365,83
9,4349,0.2789578437805176,84
9,3284,0.2754483222961426,85
9,4155,0.2754100561141968,86
9,4143,0.27184420824050903,87
9,3348,0.27062875032424927,88
9,4204,0.2700309157371521,89
9,5006,0.2686803936958313,90
9,4912,0.26527947187423706,91
9,3133,0.2646433711051941,92
9,4125,0.26363909244537354,93
9,4856,0.26334577798843384,94
9,4445,0.2618154287338257,95
9,4150,0.26075229048728943,96
9,3281,0.2577822804450989,97
9,4193,0.25394317507743835,98
9,4337,0.2531641721725464,99
9,5268,0.25158408284187317,100
10,4853,0.37617185711860657,1
10,4154,0.3520112931728363,2
10,4444,0.3483036160469055,3
10,4856,0.3434842526912689,4
10,4849,0.3365224301815033,5
10,2892,0.33512723445892334,6
10,4143,0.33322906494140625,7
10,4852,0.33286404609680176,8
10,5554,0.32988646626472473,9
10,4903,0.3133104145526886,10
10,2852,0.312806099653244,11
10,4854,0.31150731444358826,12
10,4850,0.3098640441894531,13
10,4847,0.308337926864624,14
10,2853,0.3054828643798828,15
10,4157,0.3039654791355133,16
10,5483,0.30320215225219727,17
10,4151,0.3016459345817566,18
10,3281,0.30111098289489746,19
10,4150,0.29515528678894043,20
10,4905,0.29267850518226624,21
10,4145,0.29005706310272217,22
10,4851,0.2870994508266449,23
10,4443,0.28147566318511963,24
10,5557,0.28088414669036865,25
10,3668,0.28053873777389526,26
10,4148,0.27524247765541077,27
10,4158,0.2741207480430603,28
10,4149,0.27156198024749756,29
10,3892,0.2715458273887634,30
10,5560,0.2700500786304474,31
10,3142,0.2686038017272949,32
10,4904,0.26795145869255066,33
10,4912,0.26765379309654236,34
10,3280,0.26604557037353516,35
10,4906,0.2644802927970886,36
10,4147,0.2636166214942932,37
10,3653,0.26217973232269287,38
10,2893,0.26160839200019836,39
10,3273,0.2602613568305969,40
10,4141,0.26023414731025696,41
10,5563,0.2563890516757965,42
10,4449,0.2560367286205292,43
10,5488,0.2539656162261963,44
10,3328,0.2532482147216797,45
10,3014,0.25203508138656616,46
10,4911,0.2520301043987274,47
10,2936,0.2514064908027649,48
10,4907,0.2510783076286316,49
10,3288,0.25087130069732666,50
10,4442,0.25043004751205444,51
10,2854,0.2491334080696106,52
10,5566,0.24543678760528564,53
10,3210,0.2440970242023468,54
10,3660,0.24362900853157043,55
10,4440,0.24055305123329163,56
10,4447,0.24048292636871338,57
10,4855,0.2399439513683319,58
10,3263,0.23836544156074524,59
10,3201,0.2375013828277588,60
10,3214,0.23372787237167358,61
10,4720,0.23178547620773315,62
10,3508,0.22963689267635345,63
10,4441,0.22943171858787537,64
10,5558,0.2292337566614151,65
10,4909,0.22825561463832855,66
10,5551,0.22822707891464233,67
10,3657,0.22813722491264343,68
10,3128,0.22685614228248596,69
10,5559,0.22664961218833923,70
10,4155,0.2259194552898407,71
10,4153,0.2235545516014099,72
10,5491,0.22341015934944153,73
10,3141,0.22110891342163086,74
10,4142,0.2208137810230255,75
10,4451,0.2199002504348755,76
10,5321,0.21739980578422546,77
10,3625,0.21726803481578827,78
10,3654,0.21646347641944885,79
10,3904,0.2156679779291153,80
10,5480,0.2156156748533249,81
10,3885,0.2151920348405838,82
10,3390,0.21454522013664246,83
10,4146,0.21391955018043518,84
10,3146,0.21348607540130615,85
10,2993,0.21274909377098083,86
10,2891,0.21247094869613647,87
10,4448,0.21234358847141266,88
10,3759,0.2114170342683792,89
10,4446,0.20982715487480164,90
10,4564,0.20843587815761566,91
10,5320,0.2079417109489441,92
10,3373,0.20421625673770905,93
10,4910,0.20370686054229736,94
10,3895,0.20335984230041504,95
10,3275,0.2016458362340927,96
10,3758,0.2007969617843628,97
10,3012,0.200546532869339,98
10,3716,0.1992148756980896,99
10,3669,0.19918745756149292,100
11,3802,0.6627573370933533,1
11,3618,0.6498070955276489,2
11,3827,0.6421241760253906,3
11,3401,0.6411085724830627,4
11,3819,0.6268453598022461,5
11,3808,0.6150178909301758,6
11,3832,0.6142612099647522,7
11,3800,0.601467490196228,8
11,3801,0.5999670028686523,9
11,4672,0.5956436991691589,10
11,4874,0.5930176377296448,11
11,3830,0.5915135145187378,12
11,4340,0.5899708271026611,13
11,3807,0.5896109342575073,14
11,4664,0.5874251127243042,15
11,3817,0.5803633332252502,16
11,3806,0.5744951963424683,17
11,3638,0.5714536905288696,18
11,3809,0.5702030062675476,19
11,3395,0.5671354532241821,20
11,4668,0.5668014287948608,21
11,3814,0.564552366733551,22
11,4670,0.5639824271202087,23
11,3833,0.556820809841156,24
11,3821,0.5566264390945435,25
11,3813,0.5537710189819336,26
11,3835,0.5458787679672241,27
11,5090,0.5452074408531189,28
11,3831,0.5441614985466003,29
11,4342,0.5379771590232849,30
11,3826,0.537147045135498,31
11,3828,0.5363685488700867,32
11,3623,0.5358293652534485,33
11,2844,0.5322938561439514,34
11,3804,0.5297619104385376,35
11,4876,0.5295603275299072,36
11,3622,0.5283596515655518,37
11,3834,0.52805095911026,38
11,3397,0.5247174501419067,39
11,3803,0.5244494676589966,40
11,3398,0.5216782093048096,41
11,5089,0.5206711292266846,42
11,4344,0.5186867117881775,43
11,3816,0.5184992551803589,44
11,3396,0.5169066190719604,45
11,4794,0.5159386992454529,46
11,5319,0.5150800943374634,47
11,3822,0.5147208571434021,48
11,3625,0.5117191076278687,49
11,3824,0.5100789070129395,50
11,5091,0.5091739296913147,51
11,4875,0.5066481232643127,52
11,3400,0.5028039216995239,53
11,4343,0.501564621925354,54
11,4662,0.5011194944381714,55
11,3811,0.5006064772605896,56
11,3818,0.4991160035133362,57
11,4346,0.4961998462677002,58
11,2846,0.4955400228500366,59
11,5312,0.49428093433380127,60
11,3399,0.4918002784252167,61
11,4877,0.48996061086654663,62
11,4341,0.48452916741371155,63
11,5316,0.4836401045322418,64
11,4669,0.48352372646331787,65
11,4665,0.4821890592575073,66
11,4663,0.48142582178115845,67
11,3615,0.48030775785446167,68
11,3812,0.4791254997253418,69
11,4786,0.4772619307041168,70
11,4378,0.4719703793525696,71
11,4785,0.4704087972640991,72
11,4978,0.4701566696166992,73
11,3621,0.4676958918571472,74
11,4671,0.46636641025543213,75
11,4975,0.46473491191864014,76
11,3825,0.46398019790649414,77
11,4984,0.46363142132759094,78
11,5314,0.46213746070861816,79
11,5317,0.45910176634788513,80
11,3628,0.45906105637550354,81
11,3619,0.45879697799682617,82
11,4878,0.4587351679801941,83
11,3632,0.45463261008262634,84
11,2845,0.45458269119262695,85
11,3805,0.4544227123260498,86
11,5095,0.45407259464263916,87
11,4379,0.4537772834300995,88
11,3614,0.4520757794380188,89
11,4796,0.45044654607772827,90
11,5092,0.4499432444572449,91
11,5313,0.44971632957458496,92
11,4381,0.4496303200721741,93
11,3403,0.44814303517341614,94
11,3815,0.4467547535896301,95
11,2847,0.4456716775894165,96
11,2886,0.44352686405181885,97
11,4792,0.4416016936302185,98
11,4988,0.44098323583602905,99
11,4666,0.43954771757125854,100
12,2996,0.44513437151908875,1
12,3219,0.4289754033088684,2
12,4365,0.3609108030796051,3
12,3217,0.3603268265724182,4
12,2993,0.35127174854278564,5
12,3208,0.348474383354187,6
12,3000,0.3469409942626953,7
12,2998,0.3441416025161743,8
12,3205,0.3398764133453369,9
12,4368,0.3320123553276062,10
12,3206,0.322799414396286,11
12,4841,0.3188294768333435,12
12,3211,0.31837040185928345,13
12,3214,0.314969003200531,14
12,3221,0.31066274642944336,15
12,3220,0.3076593577861786,16
12,2989,0.30424734950065613,17
12,2947,0.29417285323143005,18
12,3791,0.29054978489875793,19
12,5471,0.2853972315788269,20
12,3625,0.2846595048904419,21
12,2986,0.28452855348587036,22
12,3222,0.2815558910369873,23
12,3281,0.2798836827278137,24
12,4362,0.27694645524024963,25
12,3210,0.27600282430648804,26
12,2826,0.27557045221328735,27
12,3213,0.2752043306827545,28
12,3328,0.2727550268173218,29
12,4377,0.2722969949245453,30
12,5104,0.2708335518836975,31
12,2994,0.269252747297287,32
12,4902,0.268929123878479,33
12,4101,0.26560282707214355,34
12,3330,0.2602081596851349,35
12,5430,0.2601182758808136,36
12,3608,0.259817510843277,37
12,2990,0.25976985692977905,38
12,3223,0.25669363141059875,39
12,4374,0.2545747756958008,40
12,3752,0.25406116247177124,41
12,4232,0.2517263889312744,42
12,3631,0.25126439332962036,43
12,3141,0.2504844069480896,44
12,3209,0.2501271367073059,45
12,3001,0.250003457069397,46
12,3747,0.24929991364479065,47
12,4840,0.24777677655220032,48
12,3904,0.24427101016044617,49
12,4832,0.24115891754627228,50
12,3212,0.24076785147190094,51
12,2843,0.23954562842845917,52
12,5346,0.23943261802196503,53
12,4491,0.23929129540920258,54
12,4592,0.23857730627059937,55
12,2850,0.23824729025363922,56
12,4359,0.23766401410102844,57
12,3207,0.23737648129463196,58
12,4893,0.23727668821811676,59
12,5098,0.23720768094062805,60
12,4804,0.23703576624393463,61
12,5569,0.23638835549354553,62
12,5312,0.23572635650634766,63
12,4564,0.2343119978904724,64
12,2999,0.2342832386493683,65
12,4389,0.23162373900413513,66
12,4081,0.2309141904115677,67
12,4842,0.22801288962364197,68
12,3146,0.22766797244548798,69
12,4736,0.2264346480369568,70
12,2841,0.22574126720428467,71
12,2991,0.22520537674427032,72
12,4881,0.22508713603019714,73
12,3765,0.22504878044128418,74
12,5260,0.22457829117774963,75
12,4951,0.2242940217256546,76
12,4939,0.2239408642053604,77
12,4580,0.22360822558403015,78
12,4901,0.22302129864692688,79
12,3707,0.22265863418579102,80
12,5363,0.22260943055152893,81
12,2836,0.22205597162246704,82
12,5273,0.22115452587604523,83
12,4364,0.2201678305864334,84
12,3512,0.21995264291763306,85
12,5572,0.21955233812332153,86
12,4204,0.2180923968553543,87
12,3716,0.21802139282226562,88
12,4132,0.2164689302444458,89
12,4938,0.21621102094650269,90
12,4106,0.21510937809944153,91
12,4412,0.21433193981647491,92
12,4843,0.21341757476329803,93
12,3097,0.21328386664390564,94
12,4799,0.212801992893219,95
12,4229,0.2124764770269394,96
12,3129,0.21246087551116943,97
12,5406,0.21098095178604126,98
12,4743,0.21031375229358673,99
12,3186,0.21029573678970337,100
13,3625,0.4420398473739624,1
13,3632,0.4127003848552704,2
13,3118,0.3665432929992676,3
13,3840,0.3642125725746155,4
13,3631,0.36411985754966736,5
13,3330,0.3634592592716217,6
13,3096,0.36106038093566895,7
13,3621,0.36031574010849,8
13,3534,0.3598117530345917,9
13,4102,0.3580745756626129,10
13,3615,0.3563472032546997,11
13,3628,0.3533467948436737,12
13,5476,0.3531109094619751,13
13,3829,0.3511517345905304,14
13,3063,0.3406338393688202,15
13,5474,0.33553212881088257,16
13,5279,0.33529043197631836,17
13,2850,0.3324180245399475,18
13,5413,0.3312472701072693,19
13,3146,0.3257988691329956,20
13,3108,0.3239317834377289,21
13,3239,0.3238922357559204,22
13,3638,0.3235512375831604,23
13,3198,0.3200862407684326,24
13,3722,0.32006022334098816,25
13,3564,0.3199578523635864,26
13,3372,0.31925392150878906,27
13,4809,0.3192337453365326,28
13,3061,0.31851908564567566,29
13,4792,0.3176509141921997,30
13,5584,0.3174945116043091,31
13,3241,0.31712204217910767,32
13,3585,0.31578904390335083,33
13,4472,0.31560298800468445,34
13,4592,0.31530940532684326,35
13,3203,0.31373289227485657,36
13,4108,0.3134590983390808,37
13,3572,0.3111739754676819,38
13,5050,0.31044337153434753,39
13,3633,0.30900752544403076,40
13,3210,0.3083294928073883,41
13,4509,0.30740249156951904,42
13,4520,0.3073756694793701,43
13,2849,0.3067181706428528,44
13,2912,0.3065221905708313,45
13,4320,0.3058125376701355,46
13,2859,0.3037714660167694,47
13,3264,0.3037671744823456,48
13,3328,0.30346420407295227,49
13,2955,0.3033195734024048,50
13,3324,0.3024017810821533,51
13,3104,0.30147239565849304,52
13,3014,0.3002954423427582,53
13,5116,0.2992804944515228,54
13,3718,0.29914748668670654,55
13,3614,0.2988862693309784,56
13,3723,0.2975965738296509,57
13,5536,0.2970939874649048,58
13,5335,0.2966257333755493,59
13,5299,0.2964681088924408,60
13,4734,0.29511940479278564,61
13,3987,0.294437438249588,62
13,3681,0.2928622364997864,63
13,4098,0.2920713722705841,64
13,3717,0.29205599427223206,65
13,2851,0.2915453612804413,66
13,4879,0.29091429710388184,67
13,3060,0.2907031178474426,68
13,3098,0.28989750146865845,69
13,3539,0.28963613510131836,70
13,3537,0.28931310772895813,71
13,5567,0.28796932101249695,72
13,3189,0.287381112575531,73
13,3265,0.2867681384086609,74
13,3193,0.28559574484825134,75
13,5217,0.2853739857673645,76
13,3576,0.28514349460601807,77
13,4323,0.2851063013076782,78
13,5293,0.2847508490085602,79
13,4420,0.284589946269989,80
13,2836,0.2845824956893921,81
13,5231,0.28444337844848633,82
13,4680,0.28431275486946106,83
13,3819,0.28421008586883545,84
13,3927,0.28411391377449036,85
13,4321,0.2833240032196045,86
13,3550,0.28325214982032776,87
13,5363,0.28254812955856323,88
13,4832,0.282249391078949,89
13,5198,0.2811732292175293,90
13,4862,0.28073200583457947,91
13,5251,0.2805628180503845,92
13,3401,0.27990102767944336,93
13,2838,0.2791857123374939,94
13,4975,0.2791234850883484,95
13,5298,0.27910947799682617,96
13,5605,0.27881258726119995,97
13,3102,0.27802804112434387,98
13,4220,0.2778623104095459,99
13,4271,0.2778013050556183,100
14,2828,0.4618573784828186,1
14,4714,0.42023104429244995,2
14,3632,0.378016859292984,3
14,2829,0.3543011546134949,4
14,4707,0.3515353202819824,5
14,3298,0.3198292851448059,6
14,4862,0.30758678913116455,7
14,4869,0.2930110692977905,8
14,4703,0.2912367880344391,9
14,4715,0.2899344563484192,10
14,2830,0.2895761728286743,11
14,3740,0.2878466248512268,12
14,4657,0.2793046832084656,13
14,3311,0.2703472375869751,14
14,4708,0.2638399004936218,15
14,2831,0.2617848813533783,16
14,3302,0.25872132182121277,17
14,4713,0.25341466069221497,18
14,3096,0.25134170055389404,19
14,3222,0.25049567222595215,20
14,4870,0.2449479103088379,21
14,3836,0.23965978622436523,22
14,4704,0.23910140991210938,23
14,4717,0.23863805830478668,24
14,3324,0.23694410920143127,25
14,5406,0.23630303144454956,26
14,3572,0.2362837791442871,27
14,3139,0.23297153413295746,28
14,5366,0.23217445611953735,29
14,4709,0.23031827807426453,30
14,2840,0.22699657082557678,31
14,3534,0.22673746943473816,32
14,3537,0.22583898901939392,33
14,3724,0.22541901469230652,34
14,3845,0.2242063581943512,35
14,5503,0.22254839539527893,36
14,4868,0.22017191350460052,37
14,5146,0.21981006860733032,38
14,4661,0.21934425830841064,39
14,4655,0.21909970045089722,40
14,5465,0.21807458996772766,41
14,3596,0.21763533353805542,42
14,3633,0.2151338756084442,43
14,3368,0.21491853892803192,44
14,4319,0.21230792999267578,45
14,3299,0.21141564846038818,46
14,4656,0.21094001829624176,47
14,3075,0.20774835348129272,48
14,3736,0.20710870623588562,49
14,4604,0.206770122051239,50
14,4438,0.20648348331451416,51
14,3051,0.20644167065620422,52
14,3198,0.2053932547569275,53
14,5452,0.20528072118759155,54
14,5410,0.20402702689170837,55
14,3727,0.20260149240493774,56
14,4705,0.20254547894001007,57
14,3308,0.20116077363491058,58
14,2980,0.20065012574195862,59
14,4878,0.19896623492240906,60
14,2850,0.1987009346485138,61
14,5602,0.19808822870254517,62
14,4930,0.19708794355392456,63
14,3102,0.19694676995277405,64
14,3563,0.19628819823265076,65
14,3303,0.19425475597381592,66
14,5514,0.1932622492313385,67
14,3104,0.1929561197757721,68
14,2849,0.19284000992774963,69
14,4867,0.19149576127529144,70
14,5167,0.18956440687179565,71
14,4321,0.18952104449272156,72
14,4143,0.18828731775283813,73
14,2851,0.18796056509017944,74
14,4671,0.187673419713974,75
14,5253,0.1868152916431427,76
14,3757,0.1861986219882965,77
14,4623,0.18559089303016663,78
14,3621,0.18540096282958984,79
14,5393,0.1851615011692047,80
14,4508,0.18456843495368958,81
14,4057,0.1843780130147934,82
14,3191,0.18422794342041016,83
14,5455,0.18388810753822327,84
14,5555,0.18357855081558228,85
14,3085,0.18356169760227203,86
14,3026,0.18337005376815796,87
14,4872,0.18213415145874023,88
14,4598,0.18153661489486694,89
14,5383,0.1813133805990219,90
14,3148,0.1809963434934616,91
14,4880,0.18098516762256622,92
14,4497,0.18097102642059326,93
14,3337,0.1808576136827469,94
14,4439,0.18074573576450348,95
14,3717,0.18059617280960083,96
14,3330,0.18025901913642883,97
14,4932,0.1801445335149765,98
14,4539,0.18005958199501038,99
14,4865,0.1800154447555542,100
